Index,price_per_ping,price_per_ping_sd,price_per_ping_log
0,290990,0.3198473681504799,12.581047617840303
1,255591,0.2085913438892127,12.451337702091157
2,132330,-0.17880741897041794,11.793061638603954
3,145319,-0.13798410477709044,11.886693486335139
4,36528,-0.47990489732511515,10.505861744654162
5,246556,0.18019511294482018,12.415348483056167
6,260974,0.2255096517114224,12.472179896276499
7,176264,-0.04072662092825528,12.079743823436152
8,182030,-0.022604576918806792,12.11193228122481
9,138303,-0.16003479169528165,11.837209439866557
10,198036,0.027700909799062184,12.196209160905763
11,229296,0.1259484116609005,12.342773385463419
12,171701,-0.05506773900232976,12.053515695041373
13,173665,-0.048895055264113176,12.064889193288433
14,224597,0.11117985723835482,12.32206741652733
15,121148,-0.21395148697486696,11.704776471980312
16,431217,0.7605688154818939,12.974369041675985
17,241821,0.1653134136065027,12.395957197308544
18,70017,-0.3746518394284068,11.156507630833081
19,207953,0.05886919117986355,12.245072180379184
20,111155,-0.24535862984451987,11.618689899042028
21,399365,0.660460708338475,12.897633568648747
22,63852,-0.39402790625432593,11.064338845478296
23,185421,-0.0119469544359695,12.130389587425745
24,40187,-0.4684049738026434,10.601323722582205
25,167709,-0.06761425299569056,12.029991576325674
26,53043,-0.42799966721480615,10.878877036797489
27,406452,0.6827345421738829,12.91522358012915
28,60975,-0.40307007077308826,11.018235623113641
29,232699,0.13664374911566174,12.357505349290383
30,84671,-0.32859557288063396,11.346540247474628
31,0,-0.5947092718615589,0.0
32,86861,-0.32171259050451667,11.3720759313821
33,88747,-0.31578505408380564,11.393556171872472
34,295652,0.3344996347429269,12.596941748330929
35,199423,0.032060131970603124,12.20318849035031
36,201300,0.037959382162371214,12.21255657932543
37,129049,-0.18911932087728586,11.76795520514676
38,96326,-0.29196490639951667,11.475503932320596
39,140400,-0.15344410035157485,11.852257893055606
40,196970,0.02435056312648638,12.190811788762119
41,22198,-0.5249428596309419,10.007802521800768
42,193470,0.01335036298200672,12.172882909419188
43,202690,0.04232803307689314,12.219437930862348
44,558805,1.1615669686344285,13.233557643601502
45,273752,0.26566981098175413,12.519981518956909
46,55389,-0.42062639020367776,10.92215435102715
47,200567,0.03565562596068447,12.208908620349382
48,177521,-0.036775977619223583,12.086849823879199
49,182238,-0.021950850738792,12.11307429139642
50,109403,-0.2508650157454137,11.602802731372902
51,508386,1.0031043711817085,13.138998247553513
52,207743,0.058209179171194766,12.244061831434209
53,271853,0.2597014166747922,12.513020436462506
54,59885,-0.4064958473895119,11.000198033914641
55,134895,-0.17074584372167784,11.812259390162456
56,209828,0.06476215554297765,12.254048192274624
57,171317,-0.05627461810389553,12.051276757600927
58,204955,0.04944673402753497,12.230550600936999
59,90246,-0.31107382550764134,11.410305634645404
60,210615,0.06723562911832208,12.257791849205486
61,124312,-0.20400730604425735,11.730557857709908
62,81038,-0.34001378063060383,11.302685799261042
63,168616,-0.06476362970110683,12.035385149834587
64,127720,-0.19329625401786116,11.757603476425377
65,9699,-0.5642261458040422,9.179881164491475
66,288734,0.31275695342878107,12.573264591416846
67,172994,-0.05100395077752628,12.061017971328148
68,29259,-0.5027507415680359,10.283976674574115
69,112175,-0.2421528572309858,11.627824345446749
70,213855,0.07741867153778324,12.273058170310797
71,44064,-0.456219894956887,10.693421095533761
72,160485,-0.09031866609389658,11.985961990333346
73,287839,0.3099440451061213,12.57016004918436
74,358536,0.5321386592816294,12.789787141506574
75,154567,-0.10891843308104818,11.94838940794122
76,158824,-0.09553904679103392,11.975558246134733
77,226098,0.1158973716431731,12.32872823543452
78,88320,-0.3171270785014322,11.388733183910592
79,168593,-0.06483591673062769,12.035248736728041
80,172081,-0.05387343155807197,12.055726386375234
